,0,1,2
520,DMC001,KPI_PeopleVol_Tot_IP,570
521,DFM001,KPI_PeopleVol_Tot_IP,425
522,DPH001,KPI_PeopleVol_Tot_IP,124556
523,DDZ001,KPI_PeopleVol_Tot_IP,36367
524,DSI001,KPI_PeopleVol_Tot_IP,10380
525,DAE001,KPI_PeopleVol_Tot_IP,45463
526,DTT001,KPI_PeopleVol_Tot_IP,0
527,DFR001,KPI_PeopleVol_Tot_IP,70464
528,DPE001,KPI_PeopleVol_Tot_IP,2641
529,DKG001,KPI_PeopleVol_Tot_IP,3048
530,DMW001,KPI_PeopleVol_Tot_IP,69813
531,DGA001,KPI_PeopleVol_Tot_IP,1500
532,DMN001,KPI_PeopleVol_Tot_IP,36069
533,DLI001,KPI_PeopleVol_Tot_IP,1252
534,DUY001,KPI_PeopleVol_Tot_IP,292
535,DDO001,KPI_PeopleVol_Tot_IP,14864
536,DMM001,KPI_PStaff_Tot_IP,635
537,DHU001,KPI_PStaff_Tot_IP,951
538,DIN001,KPI_PStaff_Tot_IP,2296
539,DFJ001,KPI_PStaff_Tot_IP,31
540,DET001,KPI_PStaff_Tot_IP,2155
541,DGD001,KPI_PStaff_Tot_IP,13
542,DSL001,KPI_PStaff_Tot_IP,59
543,DHT001,KPI_PStaff_Tot_IP,98
544,DSG001,KPI_PStaff_Tot_IP,193
545,DSN001,KPI_PStaff_Tot_IP,108
546,DTH001,KPI_PStaff_Tot_IP,11252
547,DTV001,KPI_PStaff_Tot_IP,9
548,DVE001,KPI_PStaff_Tot_IP,504
549,DRW001,KPI_PStaff_Tot_IP,84
550,DKW001,KPI_PStaff_Tot_IP,110
551,DCN001,KPI_PStaff_Tot_IP,19903
552,DUZ001,KPI_PStaff_Tot_IP,650
553,DNE001,KPI_PStaff_Tot_IP,404
554,DLV001,KPI_PStaff_Tot_IP,2000
555,DMR001,KPI_PStaff_Tot_IP,20
556,DID001,KPI_PStaff_Tot_IP,6658
557,DGH001,KPI_PStaff_Tot_IP,47
558,DIR001,KPI_PStaff_Tot_IP,7651
559,DVN001,KPI_PStaff_Tot_IP,16008
560,DMT001,KPI_PStaff_Tot_IP,29
561,DCK001,KPI_PStaff_Tot_IP,6
562,DBO001,KPI_PStaff_Tot_IP,17
563,DBS001,KPI_PStaff_Tot_IP,61
564,DTO001,KPI_PStaff_Tot_IP,19
565,DBN001,KPI_PStaff_Tot_IP,0
566,DCV001,KPI_PStaff_Tot_IP,120
567,DML001,KPI_PStaff_Tot_IP,272
568,DCY001,KPI_PStaff_Tot_IP,37
569,DUA001,KPI_PStaff_Tot_IP,535
570,DMC001,KPI_PStaff_Tot_IP,73
571,DFM001,KPI_PStaff_Tot_IP,8
572,DPH001,KPI_PStaff_Tot_IP,1923
573,DDZ001,KPI_PStaff_Tot_IP,110
574,DSI001,KPI_PStaff_Tot_IP,18
575,DTT001,KPI_PStaff_Tot_IP,37
576,DFR001,KPI_PStaff_Tot_IP,19895
577,DPE001,KPI_PStaff_Tot_IP,152
578,DKG001,KPI_PStaff_Tot_IP,295
579,DMW001,KPI_PStaff_Tot_IP,260
580,DGA001,KPI_PStaff_Tot_IP,39
581,DMN001,KPI_PStaff_Tot_IP,171
582,DLI001,KPI_PStaff_Tot_IP,25
583,DUY001,KPI_PStaff_Tot_IP,55
584,DDO001,KPI_PStaff_Tot_IP,1175
585,DMM001,KPI_noLocalUnits_IP,330
586,DHU001,KPI_noLocalUnits_IP,1548
587,DIN001,KPI_noLocalUnits_IP,1247
588,DTN001,KPI_noLocalUnits_IP,270
589,DFJ001,KPI_noLocalUnits_IP,16
590,DET001,KPI_noLocalUnits_IP,180
591,DGD001,KPI_noLocalUnits_IP,1
592,DSL001,KPI_noLocalUnits_IP,13
593,DHT001,KPI_noLocalUnits_IP,122
594,DSG001,KPI_noLocalUnits_IP,11
595,DSN001,KPI_noLocalUnits_IP,225
596,DTH001,KPI_noLocalUnits_IP,392
597,DGQ001,KPI_noLocalUnits_IP,13
598,DTV001,KPI_noLocalUnits_IP,8
599,DVE001,KPI_noLocalUnits_IP,41
600,DRW001,KPI_noLocalUnits_IP,30
601,DCN001,KPI_noLocalUnits_IP,122933
602,DUZ001,KPI_noLocalUnits_IP,210
603,DLV001,KPI_noLocalUnits_IP,316
604,DMR001,KPI_noLocalUnits_IP,56
605,DID001,KPI_noLocalUnits_IP,528
606,DGH001,KPI_noLocalUnits_IP,3270
607,DIR001,KPI_noLocalUnits_IP,7897
608,DVN001,KPI_noLocalUnits_IP,15843
609,DMT001,KPI_noLocalUnits_IP,1
610,DCK001,KPI_noLocalUnits_IP,12
611,DBO001,KPI_noLocalUnits_IP,30
612,DBS001,KPI_noLocalUnits_IP,16
613,DTO001,KPI_noLocalUnits_IP,4
614,DBN001,KPI_noLocalUnits_IP,4
615,DCV001,KPI_noLocalUnits_IP,43
616,DML001,KPI_noLocalUnits_IP,154
617,DCY001,KPI_noLocalUnits_IP,10
618,DUA001,KPI_noLocalUnits_IP,224
619,DMC001,KPI_noLocalUnits_IP,1
620,DFM001,KPI_noLocalUnits_IP,4
621,DPH001,KPI_noLocalUnits_IP,102
622,DDZ001,KPI_noLocalUnits_IP,107
623,DSI001,KPI_noLocalUnits_IP,56
624,DAE001,KPI_noLocalUnits_IP,11
625,DTT001,KPI_noLocalUnits_IP,3
626,DFR001,KPI_noLocalUnits_IP,1186
627,DPE001,KPI_noLocalUnits_IP,32
628,DKG001,KPI_noLocalUnits_IP,46
629,DMW001,KPI_noLocalUnits_IP,594
630,DGA001,KPI_noLocalUnits_IP,9
631,DMN001,KPI_noLocalUnits_IP,703
632,DLI001,KPI_noLocalUnits_IP,4
633,DUY001,KPI_noLocalUnits_IP,14
634,DDO001,KPI_noLocalUnits_IP,145
635,DMM001,KPI_IncomeLC_CHF_IP,713053
636,DHU001,KPI_IncomeLC_CHF_IP,24610843
637,DFJ001,KPI_IncomeLC_CHF_IP,2267127
638,DET001,KPI_IncomeLC_CHF_IP,15152940
639,DGD001,KPI_IncomeLC_CHF_IP,255017
640,DSL001,KPI_IncomeLC_CHF_IP,1600093
641,DHT001,KPI_IncomeLC_CHF_IP,1755484
642,DSG001,KPI_IncomeLC_CHF_IP,12093259
643,DSN001,KPI_IncomeLC_CHF_IP,1331562
644,DTH001,KPI_IncomeLC_CHF_IP,864824653
645,DTV001,KPI_IncomeLC_CHF_IP,196369
646,DVE001,KPI_IncomeLC_CHF_IP,0
647,DPY001,KPI_IncomeLC_CHF_IP,4985000
648,DIL001,KPI_IncomeLC_CHF_IP,350468
649,DRW001,KPI_IncomeLC_CHF_IP,4992619
650,DKW001,KPI_IncomeLC_CHF_IP,1303606
651,DCN001,KPI_IncomeLC_CHF_IP,2678356255
652,DUZ001,KPI_IncomeLC_CHF_IP,1525233
653,DLV001,KPI_IncomeLC_CHF_IP,20660214
654,DMR001,KPI_IncomeLC_CHF_IP,129486
655,DGH001,KPI_IncomeLC_CHF_IP,2293213
656,DVN001,KPI_IncomeLC_CHF_IP,6091687
657,DMT001,KPI_IncomeLC_CHF_IP,1498595
658,DCK001,KPI_IncomeLC_CHF_IP,190214
659,DBO001,KPI_IncomeLC_CHF_IP,1794974
660,DBS001,KPI_IncomeLC_CHF_IP,9306957
661,DTO001,KPI_IncomeLC_CHF_IP,304190
662,DCV001,KPI_IncomeLC_CHF_IP,777826
663,DML001,KPI_IncomeLC_CHF_IP,9127053
664,DCY001,KPI_IncomeLC_CHF_IP,1017175
665,DUA001,KPI_IncomeLC_CHF_IP,10099067
666,DMC001,KPI_IncomeLC_CHF_IP,9276493
667,DFM001,KPI_IncomeLC_CHF_IP,499639
668,DPH001,KPI_IncomeLC_CHF_IP,27407744
669,DDZ001,KPI_IncomeLC_CHF_IP,3807749
670,DSI001,KPI_IncomeLC_CHF_IP,9820823
671,DFR001,KPI_IncomeLC_CHF_IP,1658783613
672,DPE001,KPI_IncomeLC_CHF_IP,564263
673,DKG001,KPI_IncomeLC_CHF_IP,566479210
674,DMW001,KPI_IncomeLC_CHF_IP,9989018
675,DGA001,KPI_IncomeLC_CHF_IP,970025
676,DMN001,KPI_IncomeLC_CHF_IP,1928523
677,DLI001,KPI_IncomeLC_CHF_IP,2123966
678,DUY001,KPI_IncomeLC_CHF_IP,2113463
679,DDO001,KPI_IncomeLC_CHF_IP,17315647
680,DMM001,KPI_expenditureLC_CHF_IP,644155
681,DHU001,KPI_expenditureLC_CHF_IP,23533525
682,DFJ001,KPI_expenditureLC_CHF_IP,2207493
683,DET001,KPI_expenditureLC_CHF_IP,13100726
684,DGD001,KPI_expenditureLC_CHF_IP,245516
685,DSL001,KPI_expenditureLC_CHF_IP,1584092
686,DHT001,KPI_expenditureLC_CHF_IP,1610790
687,DSG001,KPI_expenditureLC_CHF_IP,9541325
688,DSN001,KPI_expenditureLC_CHF_IP,1270940
689,DTH001,KPI_expenditureLC_CHF_IP,716889365
690,DTV001,KPI_expenditureLC_CHF_IP,232434
691,DVE001,KPI_expenditureLC_CHF_IP,0
692,DIL001,KPI_expenditureLC_CHF_IP,346149
693,DRW001,KPI_expenditureLC_CHF_IP,4934101
694,DKW001,KPI_expenditureLC_CHF_IP,4540233
695,DCN001,KPI_expenditureLC_CHF_IP,2429518539
696,DUZ001,KPI_expenditureLC_CHF_IP,1456396
697,DLV001,KPI_expenditureLC_CHF_IP,19126406
698,DMR001,KPI_expenditureLC_CHF_IP,115143
699,DGH001,KPI_expenditureLC_CHF_IP,1767874
700,DVN001,KPI_expenditureLC_CHF_IP,5980000
701,DMT001,KPI_expenditureLC_CHF_IP,1160711
702,DCK001,KPI_expenditureLC_CHF_IP,140575
703,DBO001,KPI_expenditureLC_CHF_IP,1794974
704,DBS001,KPI_expenditureLC_CHF_IP,9826084
705,DTO001,KPI_expenditureLC_CHF_IP,261525
706,DCV001,KPI_expenditureLC_CHF_IP,2193864
707,DML001,KPI_expenditureLC_CHF_IP,6413313
708,DCY001,KPI_expenditureLC_CHF_IP,1017175
709,DUA001,KPI_expenditureLC_CHF_IP,10500110
710,DMC001,KPI_expenditureLC_CHF_IP,8993307
711,DFM001,KPI_expenditureLC_CHF_IP,455385
712,DPH001,KPI_expenditureLC_CHF_IP,27147158
713,DDZ001,KPI_expenditureLC_CHF_IP,1631063
714,DSI001,KPI_expenditureLC_CHF_IP,9300439
715,DFR001,KPI_expenditureLC_CHF_IP,1633628048
716,DPE001,KPI_expenditureLC_CHF_IP,1394199
717,DKG001,KPI_expenditureLC_CHF_IP,446771880
718,DMW001,KPI_expenditureLC_CHF_IP,8769938
719,DGA001,KPI_expenditureLC_CHF_IP,1028551
720,DMN001,KPI_expenditureLC_CHF_IP,1941143
721,DLI001,KPI_expenditureLC_CHF_IP,2603070
722,DUY001,KPI_expenditureLC_CHF_IP,1316821
723,DDO001,KPI_expenditureLC_CHF_IP,15369162
